date,EFH_electricity_bus_shortage_output1,EFH_pv_bus_excess_input1,EFH_hp_electricity_bus_shortage_output1,EFH_pv_to_EFH_electricity_link_input1,EFH_pv_to_EFH_electricity_link_output1,EFH_electricity_to_EFH_hp_electricity_bus_input1,EFH_electricity_to_EFH_hp_electricity_bus_output1,EFH_electricity_sink_input1,EFH_heat_sink_input1,EFH_battery_storage_input1,EFH_battery_storage_output1,EFH_battery_storage_capacity,EFH_thermal_storage_input1,EFH_thermal_storage_output1,EFH_thermal_storage_capacity,EFH_GCHP_transformer_input1,EFH_GCHP_transformer_input2,EFH_GCHP_transformer_output1,EFH_ASHP_transformer_input1,EFH_ASHP_transformer_input2,EFH_ASHP_transformer_output1,EFH_photovoltaic_electricity_source_output1
2011-12-05 14:00:00,0.5876229722070521,0.0,0.17224237883116317,0.0,0.0,0.0,0.0,0.5876229722070521,4.143618339191387,0.0,0.0,5.10891331411019,0.0,3.4000000000000004,12.977366468275864,0.17224237883116317,0.5713759603602235,0.7436183391913866,0.0,0.0,0.0,0.0
2011-12-05 15:00:00,0.5339804069938726,0.0,1.0017933444542682,0.0,0.0,0.0,0.0,0.5339804069938726,4.325020985377184,0.0,0.0,5.10891331411019,0.0,0.0,12.977366468275864,1.0017933444542682,3.323227640922916,4.325020985377184,0.0,0.0,0.0,0.0
2011-12-05 16:00:00,0.5359671686684347,0.0,1.0592914172044028,0.0,0.0,0.0,0.0,0.5359671686684347,4.573256185420908,0.0,0.0,5.10891331411019,0.0,0.0,12.977366468275864,1.0592914172044028,3.513964768216505,4.573256185420908,0.0,0.0,0.0,0.0
2011-12-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.34031366840847954,0.34031366840847954,0.6554785247844075,4.869228923934578,0.0,0.995792193192887,4.092798831260305,0.0,3.4000000000000004,9.507978713173824,0.34031366840847954,1.1289152555260984,1.469228923934578,0.0,0.0,0.0,0.0
2011-12-05 18:00:00,0.30321103441102215,0.0,0.0,0.0,0.0,1.1565958480123228,1.1565958480123228,0.8466151863986995,4.99334652395644,0.0,1.7000000000000002,2.358104953709285,0.0,0.0,9.507978713173824,1.1565958480123228,3.836750675944117,4.99334652395644,0.0,0.0,0.0,0.0
2011-12-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.3779085621297214,0.3779085621297214,0.9530342925053776,5.031536554732398,0.0,1.330942854635099,1.0,0.0,3.4000000000000004,6.038590958071783,0.3779085621297214,1.253627992602676,1.6315365547323974,0.0,0.0,0.0,0.0
2011-12-05 20:00:00,1.9694249821233614,0.0,0.0,0.0,0.0,1.1123665612814502,1.1123665612814502,0.8570584208419111,4.802396370076653,0.0,0.0,1.0,0.0,0.0,6.038590958071783,1.1123665612814502,3.690029808795203,4.802396370076653,0.0,0.0,0.0,0.0
2011-12-05 21:00:00,1.6867593108497907,0.0,0.0,0.0,0.0,0.9686213794061137,0.9686213794061137,0.7181379314436769,4.181808369967344,0.0,0.0,1.0,0.0,0.0,6.038590958071783,0.9686213794061137,3.2131869905612307,4.181808369967344,0.0,0.0,0.0,0.0
2011-12-05 22:00:00,0.5943473963363395,0.0,0.0,0.0,0.0,0.0,0.0,0.5943473963363395,2.8547048005028217,0.0,0.0,1.0,0.0,2.8547048005028217,3.1256268759260464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-05 23:00:00,0.44009318221904836,0.0,0.2265877246998043,0.0,0.0,0.0,0.0,0.44009318221904836,2.0813566772896825,0.0,0.0,1.0,0.0,1.1031143384075255,2.0,0.2265877246998043,0.7516546141823528,0.9782423388821571,0.0,0.0,0.0,0.0
